,Gene Name,SGI75460067_x,SGI75460067_y,SGI75460068,SGI75460075,SGI75460076,SGI75460103,SGI75460104
3862,CDH6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3863,CDH7,0.008731,0.008731,0.008731,0.008731,0.008731,0.008731,0.008731
3864,CDH8,0.003607,0.003607,0.003607,0.003607,0.003607,0.003607,0.003607
3865,CDH9,0.001181,0.001181,0.001181,0.001181,0.001181,0.001181,0.001181
3866,CDHR1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3867,CDHR2,0.005333,0.005333,0.005333,0.005333,0.005333,0.005333,0.005333
3868,CDHR3,0.002503,0.002503,0.002503,0.002503,0.002503,0.002503,0.002503
3869,CDHR4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3870,CDHR5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3871,CDIN1,0.052234,0.052234,0.052234,0.052234,0.052234,0.052234,0.052234
3872,CDIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3873,CDIPT,0.06655,0.06655,0.06655,0.06655,0.06655,0.06655,0.06655
3874,CDIPTOSP,0.000327,0.000327,0.000327,0.000327,0.000327,0.000327,0.000327
3875,CDK1,0.41893,0.41893,0.41893,0.41893,0.41893,0.41893,0.41893
3876,CDK10,0.169136,0.169136,0.169136,0.169136,0.169136,0.169136,0.169136
3877,CDK11A,0.004509,0.004509,0.004509,0.004509,0.004509,0.004509,0.004509
3878,CDK11B,0.321652,0.321652,0.321652,0.321652,0.321652,0.321652,0.321652
3879,CDK12,0.194851,0.194851,0.194851,0.194851,0.194851,0.194851,0.194851
3880,CDK13,0.019831,0.019831,0.019831,0.019831,0.019831,0.019831,0.019831
3881,CDK13-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3882,CDK14,0.002533,0.002533,0.002533,0.002533,0.002533,0.002533,0.002533
3883,CDK15,0.024105,0.024105,0.024105,0.024105,0.024105,0.024105,0.024105
3884,CDK16,0.066417,0.066417,0.066417,0.066417,0.066417,0.066417,0.066417
3885,CDK17,0.092881,0.092881,0.092881,0.092881,0.092881,0.092881,0.092881
3886,CDK18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3887,CDK19,0.167666,0.167666,0.167666,0.167666,0.167666,0.167666,0.167666
3888,CDK2,0.010721,0.010721,0.010721,0.010721,0.010721,0.010721,0.010721
3889,CDK20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3890,CDK2AP1,0.550197,0.550197,0.550197,0.550197,0.550197,0.550197,0.550197
3891,CDK2AP2,0.388677,0.388677,0.388677,0.388677,0.388677,0.388677,0.388677
3892,CDK2AP2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3893,CDK2AP2P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3894,CDK2AP2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3895,CDK3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3896,CDK4,0.174053,0.174053,0.174053,0.174053,0.174053,0.174053,0.174053
3897,CDK4P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3898,CDK5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3899,CDK5P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3900,CDK5R1,0.000369,0.000369,0.000369,0.000369,0.000369,0.000369,0.000369
3901,CDK5R2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3902,CDK5RAP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3903,CDK5RAP2,0.192733,0.192733,0.192733,0.192733,0.192733,0.192733,0.192733
3904,CDK5RAP3,0.114126,0.114126,0.114126,0.114126,0.114126,0.114126,0.114126
3905,CDK6,0.169307,0.169307,0.169307,0.169307,0.169307,0.169307,0.169307
3906,CDK6-AS1,0.001496,0.001496,0.001496,0.001496,0.001496,0.001496,0.001496
3907,CDK7,0.109977,0.109977,0.109977,0.109977,0.109977,0.109977,0.109977
3908,CDK7P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3909,CDK8,1.944853,1.944853,1.944853,1.944853,1.944853,1.944853,1.944853
3910,CDK8P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3911,CDK8P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3912,CDK9,0.089545,0.089545,0.089545,0.089545,0.089545,0.089545,0.089545
3913,CDKAL1,0.259302,0.259302,0.259302,0.259302,0.259302,0.259302,0.259302
3914,CDKL1,0.122627,0.122627,0.122627,0.122627,0.122627,0.122627,0.122627
3915,CDKL2,0.002955,0.002955,0.002955,0.002955,0.002955,0.002955,0.002955
3916,CDKL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3917,CDKL4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3918,CDKL5,0.006303,0.006303,0.006303,0.006303,0.006303,0.006303,0.006303
3919,CDKN1A,0.19873,0.19873,0.19873,0.19873,0.19873,0.19873,0.19873
3920,CDKN1B,0.170203,0.170203,0.170203,0.170203,0.170203,0.170203,0.170203
3921,CDKN1C,0.084273,0.084273,0.084273,0.084273,0.084273,0.084273,0.084273
3922,CDKN2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3923,CDKN2A-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3924,CDKN2AIP,0.058612,0.058612,0.058612,0.058612,0.058612,0.058612,0.058612
3925,CDKN2AIPNL,0.010038,0.010038,0.010038,0.010038,0.010038,0.010038,0.010038
3926,CDKN2AIPNLP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3927,CDKN2AIPNLP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3928,CDKN2AIPNLP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3929,CDKN2B,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674,0.000674
3930,CDKN2B-AS1,0.000791,0.000791,0.000791,0.000791,0.000791,0.000791,0.000791
3931,CDKN2C,0.026136,0.026136,0.026136,0.026136,0.026136,0.026136,0.026136
3932,CDKN2D,0.519918,0.519918,0.519918,0.519918,0.519918,0.519918,0.519918
3933,CDKN3,0.018697,0.018697,0.018697,0.018697,0.018697,0.018697,0.018697
3934,CDNF,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3935,CDO1,0.140145,0.140145,0.140145,0.140145,0.140145,0.140145,0.140145
3936,CDON,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3937,CDPF1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3938,CDPF1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3939,CDR2,0.054981,0.054981,0.054981,0.054981,0.054981,0.054981,0.054981
3940,CDR2-DT,0.000992,0.000992,0.000992,0.000992,0.000992,0.000992,0.000992
3941,CDR2L,0.156211,0.156211,0.156211,0.156211,0.156211,0.156211,0.156211
3942,CDRT15,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3943,CDRT15L2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3944,CDRT15P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3945,CDRT15P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3946,CDRT15P11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3947,CDRT15P12,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3948,CDRT15P13,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3949,CDRT15P14,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3950,CDRT15P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3951,CDRT15P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3952,CDRT15P4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3953,CDRT15P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3954,CDRT15P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3955,CDRT15P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3956,CDRT15P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3957,CDRT3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3958,CDRT4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3959,CDRT7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3960,CDRT8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3961,CDS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3962,CDS2,0.042925,0.042925,0.042925,0.042925,0.042925,0.042925,0.042925
3963,CDSN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3964,CDT1,0.032127,0.032127,0.032127,0.032127,0.032127,0.032127,0.032127
3965,CDV3,1.25484,1.25484,1.25484,1.25484,1.25484,1.25484,1.25484
3966,CDV3P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3967,CDX1,0.001051,0.001051,0.001051,0.001051,0.001051,0.001051,0.001051
3968,CDX2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3969,CDX4,0.000563,0.000563,0.000563,0.000563,0.000563,0.000563,0.000563
3970,CDY1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3971,CDY10P,0.013159,0.013159,0.013159,0.013159,0.013159,0.013159,0.013159
3972,CDY11P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3973,CDY12P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3974,CDY13P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3975,CDY14P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3976,CDY15P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3977,CDY16P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3978,CDY17P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3979,CDY18P,0.000265,0.000265,0.000265,0.000265,0.000265,0.000265,0.000265
3980,CDY19P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3981,CDY1B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3982,CDY20P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3983,CDY21P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3984,CDY22P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3985,CDY23P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3986,CDY2A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3987,CDY2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3988,CDY3P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3989,CDY4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3990,CDY5P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3991,CDY6P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3992,CDY7P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3993,CDY8P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3994,CDY9P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3995,CDYL,0.322384,0.322384,0.322384,0.322384,0.322384,0.322384,0.322384
3996,CDYL2,0.061114,0.061114,0.061114,0.061114,0.061114,0.061114,0.061114
3997,CDYLP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3998,CEACAM1,0.076278,0.076278,0.076278,0.076278,0.076278,0.076278,0.076278
3999,CEACAM16,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4000,CEACAM18,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4001,CEACAM19,0.001117,0.001117,0.001117,0.001117,0.001117,0.001117,0.001117
4002,CEACAM20,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4003,CEACAM21,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4004,CEACAM22P,0.002246,0.002246,0.002246,0.002246,0.002246,0.002246,0.002246
4005,CEACAM3,0.008035,0.008035,0.008035,0.008035,0.008035,0.008035,0.008035
4006,CEACAM4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4007,CEACAM5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4008,CEACAM6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4009,CEACAM7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4010,CEACAM8,0.049574,0.049574,0.049574,0.049574,0.049574,0.049574,0.049574
4011,CEACAMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4012,CEACAMP10,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4013,CEACAMP11,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4014,CEACAMP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4015,CEACAMP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4016,CEACAMP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4017,CEACAMP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4018,CEACAMP6,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4019,CEACAMP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4020,CEACAMP8,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4021,CEACAMP9,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4022,CEBPA,0.006383,0.006383,0.006383,0.006383,0.006383,0.006383,0.006383
4023,CEBPA-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4024,CEBPB,0.403072,0.403072,0.403072,0.403072,0.403072,0.403072,0.403072
4025,CEBPB-AS1,0.003267,0.003267,0.003267,0.003267,0.003267,0.003267,0.003267
4026,CEBPD,0.698161,0.698161,0.698161,0.698161,0.698161,0.698161,0.698161
4027,CEBPE,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4028,CEBPG,0.0587,0.0587,0.0587,0.0587,0.0587,0.0587,0.0587
4029,CEBPZ,0.018554,0.018554,0.018554,0.018554,0.018554,0.018554,0.018554
4030,CEBPZOS,0.370731,0.370731,0.370731,0.370731,0.370731,0.370731,0.370731
4031,CECR2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4032,CECR3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4033,CECR7,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4034,CEL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4035,CELA1,0.00046,0.00046,0.00046,0.00046,0.00046,0.00046,0.00046
4036,CELA2A,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024,0.00024
4037,CELA2B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4038,CELA3A,0.000214,0.000214,0.000214,0.000214,0.000214,0.000214,0.000214
4039,CELA3B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4040,CELF1,0.20207,0.20207,0.20207,0.20207,0.20207,0.20207,0.20207
4041,CELF2,0.516252,0.516252,0.516252,0.516252,0.516252,0.516252,0.516252
4042,CELF2-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4043,CELF2-AS2,0.00219,0.00219,0.00219,0.00219,0.00219,0.00219,0.00219
4044,CELF2-DT,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094,0.00094
4045,CELF3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4046,CELF4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4047,CELF5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4048,CELF6,0.003298,0.003298,0.003298,0.003298,0.003298,0.003298,0.003298
4049,CELP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4050,CELSR1,0.000429,0.000429,0.000429,0.000429,0.000429,0.000429,0.000429
4051,CELSR2,0.000588,0.000588,0.000588,0.000588,0.000588,0.000588,0.000588
4052,CELSR3,0.002092,0.002092,0.002092,0.002092,0.002092,0.002092,0.002092
4053,CEMIP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4054,CEMIP2,0.097909,0.097909,0.097909,0.097909,0.097909,0.097909,0.097909
4055,CEMP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4056,CENATAC,0.002127,0.002127,0.002127,0.002127,0.002127,0.002127,0.002127
4057,CEND1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4058,CEND1P1,0.174528,0.174528,0.174528,0.174528,0.174528,0.174528,0.174528
4059,CEND1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4060,CENPA,0.027002,0.027002,0.027002,0.027002,0.027002,0.027002,0.027002
4061,CENPB,1.002024,1.002024,1.002024,1.002024,1.002024,1.002024,1.002024
4062,CENPBD1P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4063,CENPBD2P,0.006985,0.006985,0.006985,0.006985,0.006985,0.006985,0.006985
4064,CENPC,0.281783,0.281783,0.281783,0.281783,0.281783,0.281783,0.281783
4065,CENPCP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4066,CENPE,0.160131,0.160131,0.160131,0.160131,0.160131,0.160131,0.160131
4067,CENPF,0.915341,0.915341,0.915341,0.915341,0.915341,0.915341,0.915341
4068,CENPH,0.023074,0.023074,0.023074,0.023074,0.023074,0.023074,0.023074
4069,CENPI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4070,CENPIP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4071,CENPJ,0.038591,0.038591,0.038591,0.038591,0.038591,0.038591,0.038591
4072,CENPK,0.34883,0.34883,0.34883,0.34883,0.34883,0.34883,0.34883
4073,CENPL,0.02092,0.02092,0.02092,0.02092,0.02092,0.02092,0.02092
4074,CENPM,0.022226,0.022226,0.022226,0.022226,0.022226,0.022226,0.022226
4075,CENPN,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4076,CENPNP1,0.001349,0.001349,0.001349,0.001349,0.001349,0.001349,0.001349
4077,CENPNP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4078,CENPO,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4079,CENPP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4080,CENPQ,0.252347,0.252347,0.252347,0.252347,0.252347,0.252347,0.252347
4081,CENPS,0.086051,0.086051,0.086051,0.086051,0.086051,0.086051,0.086051
4082,CENPS-CORT,0.001121,0.001121,0.001121,0.001121,0.001121,0.001121,0.001121
4083,CENPT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4084,CENPU,0.238184,0.238184,0.238184,0.238184,0.238184,0.238184,0.238184
4085,CENPUP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4086,CENPUP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4087,CENPV,0.010268,0.010268,0.010268,0.010268,0.010268,0.010268,0.010268
4088,CENPVL1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4089,CENPVL2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4090,CENPVL3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4091,CENPW,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4092,CENPX,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4093,CEP104,0.004535,0.004535,0.004535,0.004535,0.004535,0.004535,0.004535
4094,CEP112,0.462331,0.462331,0.462331,0.462331,0.462331,0.462331,0.462331
4095,CEP120,0.262987,0.262987,0.262987,0.262987,0.262987,0.262987,0.262987
4096,CEP126,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274,0.00274
4097,CEP128,0.046243,0.046243,0.046243,0.046243,0.046243,0.046243,0.046243
4098,CEP131,0.001571,0.001571,0.001571,0.001571,0.001571,0.001571,0.001571
4099,CEP135,0.223437,0.223437,0.223437,0.223437,0.223437,0.223437,0.223437
4100,CEP152,0.006582,0.006582,0.006582,0.006582,0.006582,0.006582,0.006582
4101,CEP162,0.128902,0.128902,0.128902,0.128902,0.128902,0.128902,0.128902
4102,CEP164,0.001016,0.001016,0.001016,0.001016,0.001016,0.001016,0.001016
4103,CEP164P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4104,CEP170,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4105,CEP170B,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4106,CEP170P1,0.000314,0.000314,0.000314,0.000314,0.000314,0.000314,0.000314
4107,CEP19,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4108,CEP192,0.317797,0.317797,0.317797,0.317797,0.317797,0.317797,0.317797
4109,CEP19P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4110,CEP20,0.007254,0.007254,0.007254,0.007254,0.007254,0.007254,0.007254
4111,CEP250,0.002322,0.002322,0.002322,0.002322,0.002322,0.002322,0.002322
4112,CEP290,0.158422,0.158422,0.158422,0.158422,0.158422,0.158422,0.158422
4113,CEP295,0.130429,0.130429,0.130429,0.130429,0.130429,0.130429,0.130429
4114,CEP295NL,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4115,CEP350,0.300473,0.300473,0.300473,0.300473,0.300473,0.300473,0.300473
4116,CEP41,0.017009,0.017009,0.017009,0.017009,0.017009,0.017009,0.017009
4117,CEP43,0.005974,0.005974,0.005974,0.005974,0.005974,0.005974,0.005974
4118,CEP44,0.215258,0.215258,0.215258,0.215258,0.215258,0.215258,0.215258
4119,CEP55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4120,CEP57,0.27619,0.27619,0.27619,0.27619,0.27619,0.27619,0.27619
4121,CEP57L1,0.002555,0.002555,0.002555,0.002555,0.002555,0.002555,0.002555
4122,CEP57L1P1,0.235575,0.235575,0.235575,0.235575,0.235575,0.235575,0.235575
4123,CEP63,0.244852,0.244852,0.244852,0.244852,0.244852,0.244852,0.244852
4124,CEP68,0.21379,0.21379,0.21379,0.21379,0.21379,0.21379,0.21379
4125,CEP70,0.614065,0.614065,0.614065,0.614065,0.614065,0.614065,0.614065
4126,CEP72,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4127,CEP72-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4128,CEP76,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4129,CEP78,0.133112,0.133112,0.133112,0.133112,0.133112,0.133112,0.133112
4130,CEP83,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938,0.035938
4131,CEP83-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4132,CEP85,0.019171,0.019171,0.019171,0.019171,0.019171,0.019171,0.019171
4133,CEP85L,0.120286,0.120286,0.120286,0.120286,0.120286,0.120286,0.120286
4134,CEP89,0.116383,0.116383,0.116383,0.116383,0.116383,0.116383,0.116383
4135,CEP95,0.364936,0.364936,0.364936,0.364936,0.364936,0.364936,0.364936
4136,CEP97,0.000745,0.000745,0.000745,0.000745,0.000745,0.000745,0.000745
4137,CEPT1,0.132576,0.132576,0.132576,0.132576,0.132576,0.132576,0.132576
4138,CER1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4139,CERCAM,0.008176,0.008176,0.008176,0.008176,0.008176,0.008176,0.008176
4140,CERK,0.324929,0.324929,0.324929,0.324929,0.324929,0.324929,0.324929
4141,CERKL,0.006991,0.006991,0.006991,0.006991,0.006991,0.006991,0.006991
4142,CERNA1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4143,CERNA2,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4144,CERNA3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4145,CEROX1,0.009476,0.009476,0.009476,0.009476,0.009476,0.009476,0.009476
4146,CERS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4147,CERS2,0.4629,0.4629,0.4629,0.4629,0.4629,0.4629,0.4629
4148,CERS3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4149,CERS3-AS1,0.000526,0.000526,0.000526,0.000526,0.000526,0.000526,0.000526
4150,CERS4,0.080524,0.080524,0.080524,0.080524,0.080524,0.080524,0.080524
4151,CERS5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4152,CERS6,0.027496,0.027496,0.027496,0.027496,0.027496,0.027496,0.027496
4153,CERS6-AS1,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05,5e-05
4154,CERT1,0.273365,0.273365,0.273365,0.273365,0.273365,0.273365,0.273365
4155,CES1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4156,CES1P1,0.000106,0.000106,0.000106,0.000106,0.000106,0.000106,0.000106
4157,CES1P2,0.003549,0.003549,0.003549,0.003549,0.003549,0.003549,0.003549
4158,CES2,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522,0.007522
4159,CES3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4160,CES4A,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4161,CES5A,0.000871,0.000871,0.000871,0.000871,0.000871,0.000871,0.000871
4162,CES5AP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4163,CETN1,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4164,CETN2,0.220005,0.220005,0.220005,0.220005,0.220005,0.220005,0.220005
4165,CETN3,0.080841,0.080841,0.080841,0.080841,0.080841,0.080841,0.080841
4166,CETN4P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4167,CETP,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4168,CFAP100,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4169,CFAP100-DT,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4170,CFAP107,9e-05,9e-05,9e-05,9e-05,9e-05,9e-05,9e-05
4171,CFAP119,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4172,CFAP126,0.000232,0.000232,0.000232,0.000232,0.000232,0.000232,0.000232
4173,CFAP141,0.000468,0.000468,0.000468,0.000468,0.000468,0.000468,0.000468
4174,CFAP157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4175,CFAP161,0.72573,0.72573,0.72573,0.72573,0.72573,0.72573,0.72573
4176,CFAP20,0.033461,0.033461,0.033461,0.033461,0.033461,0.033461,0.033461
4177,CFAP206,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4178,CFAP20DC,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4179,CFAP20DC-AS1,0.000812,0.000812,0.000812,0.000812,0.000812,0.000812,0.000812
4180,CFAP210,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4181,CFAP221,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4182,CFAP251,0.001272,0.001272,0.001272,0.001272,0.001272,0.001272,0.001272
4183,CFAP276,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4184,CFAP298,0.000376,0.000376,0.000376,0.000376,0.000376,0.000376,0.000376
4185,CFAP298-TCP10L,0.002191,0.002191,0.002191,0.002191,0.002191,0.002191,0.002191
4186,CFAP299,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4187,CFAP300,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4188,CFAP36,0.827351,0.827351,0.827351,0.827351,0.827351,0.827351,0.827351
4189,CFAP410,0.057003,0.057003,0.057003,0.057003,0.057003,0.057003,0.057003
4190,CFAP418,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4191,CFAP418-AS1,0.000789,0.000789,0.000789,0.000789,0.000789,0.000789,0.000789
4192,CFAP43,0.002355,0.002355,0.002355,0.002355,0.002355,0.002355,0.002355
4193,CFAP44,0.0092959999999999,0.0092959999999999,0.0092959999999999,0.0092959999999999,0.0092959999999999,0.0092959999999999,0.0092959999999999
4194,CFAP44-AS1,0.001298,0.001298,0.001298,0.001298,0.001298,0.001298,0.001298
4195,CFAP45,0.000644,0.000644,0.000644,0.000644,0.000644,0.000644,0.000644
4196,CFAP46,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4197,CFAP47,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4198,CFAP52,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4199,CFAP53,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05,1.8e-05
4200,CFAP53P1,0.003036,0.003036,0.003036,0.003036,0.003036,0.003036,0.003036
4201,CFAP54,0.000721,0.000721,0.000721,0.000721,0.000721,0.000721,0.000721
