Gene Name	Gene type
RPSAP18	pseudo
PRELID1P5	pseudo
RPS10P29	pseudo
RPL5P34	pseudo
PSMC1P10	pseudo
PRELID1P6	pseudo
LOC388996	pseudo
SLC9B1P2	pseudo
HNRNPKP2	pseudo
RPL23AP43	pseudo
RPS27P4	pseudo
ACTL11P	pseudo
RPS10P10	pseudo
ARMC10P1	pseudo
RPSAP29	pseudo
OR7E130P	pseudo
RPL21P39	pseudo
CPHL1P	pseudo
SETP14	pseudo
EEF1A1P8	pseudo
HTR3C2P	pseudo
SETP20	pseudo
EEF1A1P35	pseudo
NACA3P	pseudo
VTI1BP2	pseudo
LOC389249	pseudo
ISCA1P1	pseudo
HNRNPKP1	pseudo
RPL10P9	pseudo
LAP3P2	pseudo
HNRNPA3P4	pseudo
RPL9P18	pseudo
BDH2P1	pseudo
PA2G4P5	pseudo
RPL5P18	pseudo
RPL27AP6	pseudo
SSBL5P	pseudo
RPS26P32	pseudo
LOC389473	pseudo
OR7E38P	pseudo
STRADBP1	pseudo
FAM90A3P	pseudo
OR7E125P	pseudo
FAM90A6P	pseudo
OR7E161P	pseudo
FAM90A15P	pseudo
ZNF705CP	pseudo
RPL5P22	pseudo
RPL29P19	pseudo
SEPTIN10P1	pseudo
RPSAP47	pseudo
HNRNPA1P4	pseudo
FKBP4P2	pseudo
ADGRF5P1	pseudo
MEP1AP3	pseudo
AQP7P2	pseudo
LOC389768	pseudo
TPT1P9	pseudo
RANBP1P1	pseudo
FTH1P19	pseudo
GAPDHP65	pseudo
SERBP1P1	pseudo
SEPHS1P4	pseudo
PA2G4P1	pseudo
XRCC6P2	pseudo
PRPF38AP1	pseudo
MKNK2P1	pseudo
GAPDHP21	pseudo
ACTBP14	pseudo
RPA2P2	pseudo
RPL7P34	pseudo
NIP7P1	pseudo
PPIAP19	pseudo
TOMM22P5	pseudo
OR6L1P	pseudo
OR4F2P	pseudo
LOC390029	pseudo
OR55B1P	pseudo
SSU72P2	pseudo
SSU72P7	pseudo
OR51R1P	pseudo
OR52K3P	pseudo
OR51A9P	pseudo
OR51F5P	pseudo
OR51C4P	pseudo
OR51F3P	pseudo
OR51F4P	pseudo
OR51A6P	pseudo
OR52A4P	pseudo
OR10AB1P	pseudo
MRGPRX6P	pseudo
MRGPRX5P	pseudo
MRGPRX10P	pseudo
PCNAP4	pseudo
RPS24P15	pseudo
OR4A40P	pseudo
OR4A43P	pseudo
OR4A6P	pseudo
OR4A2P	pseudo
OR4A4P	pseudo
OR4A11P	pseudo
OR4A9P	pseudo
OR4A10P	pseudo
OR4A17P	pseudo
RPL5P29	pseudo
OR5M5P	pseudo
RPS4XP13	pseudo
OR5B10P	pseudo
SRD5A3P1	pseudo
RPS2P37	pseudo
KRT8P26	pseudo
OR7E145P	pseudo
IFITM9P	pseudo
FOLR1P1	pseudo
OR2AT2P	pseudo
OR2AT1P	pseudo
RPL7AP54	pseudo
TRIM64FP	pseudo
NDUFB11P1	pseudo
LOC390250	pseudo
LOC390251	pseudo
LOC390255	pseudo
OR10D4P	pseudo
OR10N1P	pseudo
OR8F1P	pseudo
OR8A2P	pseudo
OR8B10P	pseudo
LOC390282	pseudo
RPL31P10	pseudo
SRP14P1	pseudo
OR7E84P	pseudo
HNRNPABP1	pseudo
PSMC1P8	pseudo
TIMM17BP1	pseudo
ST13P9	pseudo
RPL7AP74	pseudo
LOC390308	pseudo
PHB1P18	pseudo
LOC390314	pseudo
OR10U1P	pseudo
OR6C5P	pseudo
OR6C7P	pseudo
OR6C71P	pseudo
OR6U2P	pseudo
LOC390332	pseudo
PDCL3P7	pseudo
RPL10P13	pseudo
EEF1A1P33	pseudo
RPL18AP3	pseudo
LOC390358	pseudo
CLIC1P1	pseudo
PPIAP28	pseudo
EIF4A1P5	pseudo
AKR1B1P4	pseudo
ABITRAMP1	pseudo
EIF4A1P6	pseudo
NPM1P22	pseudo
RPL7P44	pseudo
CCT5P2	pseudo
KRT18P27	pseudo
PPIAP23	pseudo
GAPDHP22	pseudo
ARF4P3	pseudo
ATP5MC1P5	pseudo
OR4U1P	pseudo
OR4T1P	pseudo
OR11G1P	pseudo
OR11H5P	pseudo
KRT8P2	pseudo
AKR1B1P5	pseudo
SALL4P7	pseudo
MPPE1P1	pseudo
ADIPOR1P2	pseudo
IGHV1OR21-1	pseudo
IGHV1OR15-9	pseudo
PRELID1P4	pseudo
RPS15P8	pseudo
RPLP0P10	pseudo
ATP5PDP1	pseudo
LOC390586	pseudo
LETM1P1	pseudo
LOC390600	pseudo
KRT8P9	pseudo
KRT8P23	pseudo
RPL18P11	pseudo
LOC390614	pseudo
TFDP1P3	pseudo
LOC390618	pseudo
CSPG4P10	pseudo
KRT18P47	pseudo
LOC390638	pseudo
PGAM1P12	pseudo
OR4F14P	pseudo
OR4F28P	pseudo
RPL18P12	pseudo
CDC37P1	pseudo
RPL10P14	pseudo
PHB1P21	pseudo
RPS15AP34	pseudo
LOC390739	pseudo
RNASEH1P2	pseudo
CCL3P1	pseudo
PPIAP54	pseudo
RPL7L1P5	pseudo
FAM136DP	pseudo
POLR3KP2	pseudo
THA1P	pseudo
PMM2P1	pseudo
FEM1AP2	pseudo
OR4K8P	pseudo
EIF4A3P1	pseudo
ARIH2P1	pseudo
LOC390846	pseudo
RPS15AP35	pseudo
RPL29P32	pseudo
RPSAP57	pseudo
RPLP0P12	pseudo
OR4F8P	pseudo
LOC390876	pseudo
OR7E18P	pseudo
OR7H1P	pseudo
OR7A2P	pseudo
OR7A1P	pseudo
KRT18P40	pseudo
EEF1A1P7	pseudo
LOC390933	pseudo
HNRNPMP2	pseudo
RPL23AP80	pseudo
RPL7AP18	pseudo
CFL1P6	pseudo
SBF1P2	pseudo
RPL10P17	pseudo
DYNLL1P3	pseudo
RPL29P6	pseudo
IFITM3P7	pseudo
ACTN4P2	pseudo
MKRN8P	pseudo
CFL1P2	pseudo
BTF3L4P3	pseudo
PHB1P3	pseudo
SLC2A3P2	pseudo
CHORDC1P5	pseudo
CAPNS1P1	pseudo
GAPDHP64	pseudo
GAPDHP74	pseudo
GAPDHP23	pseudo
HSD3BP1	pseudo
GAPDHP58	pseudo
HSD3BP5	pseudo
LOC391092	pseudo
KRT8P28	pseudo
RPLP0P4	pseudo
VDAC1P9	pseudo
OR10R3P	pseudo
OR6K5P	pseudo
OR10J2P	pseudo
OR10J7P	pseudo
OR10J9P	pseudo
RPL27AP2	pseudo
RPL26P12	pseudo
RPS17P6	pseudo
RPL4P3	pseudo
LOC391136	pseudo
RPS15P3	pseudo
GOT2P2	pseudo
RPL13P7	pseudo
RPL10P4	pseudo
KRT8P29	pseudo
TFDP1P1	pseudo
ARPC3P2	pseudo
GAPDHP24	pseudo
RPS26P17	pseudo
RPS3AP7	pseudo
CDKN2AIPNLP1	pseudo
TUBB8P10	pseudo
CIAO2AP2	pseudo
RPL23AP15	pseudo
KRT18P32	pseudo
RPL6P3	pseudo
RSL24D1P4	pseudo
LOC391239	pseudo
PUDPP3	pseudo
LOC391247	pseudo
KRT18P4	pseudo
CNN2P7	pseudo
ANKRD20A18P	pseudo
THUMPD1P1	pseudo
OR7E23P	pseudo
RPL23AP12	pseudo
ACTBP15	pseudo
PIK3CDP1	pseudo
TRMT112P6	pseudo
EMP2P1	pseudo
GAPDHP25	pseudo
RPS12P4	pseudo
HNRNPA1P66	pseudo
WDR4P2	pseudo
RPSAP28	pseudo
SEPHS1P7	pseudo
MED15P5	pseudo
MANEALP1	pseudo
KRT18P46	pseudo
RPSAP24	pseudo
STUB1P1	pseudo
IMPDH1P7	pseudo
AHCYP5	pseudo
BICD1P1	pseudo
KRT8P30	pseudo
RPL23AP26	pseudo
GAMTP1	pseudo
OR5S1P	pseudo
RPL23AP38	pseudo
PGAM1P4	pseudo
THRAP3P1	pseudo
IGBP1P3	pseudo
SALL4P6	pseudo
PPIAP47	pseudo
FLT1P1	pseudo
ALDOAP1	pseudo
RPS25P4	pseudo
OR7E55P	pseudo
AGGF1P3	pseudo
LOC391556	pseudo
VTI1BP1	pseudo
RPL32P7	pseudo
LOC391562	pseudo
H2BP3	pseudo
OR7E129P	pseudo
LOC391578	pseudo
RPL31P23	pseudo
KRT18P35	pseudo
PPIAP73	pseudo
KRT18P34	pseudo
BZW1P1	pseudo
RPL32P10	pseudo
RPSAP31	pseudo
LOC391600	pseudo
NMNAT1P3	pseudo
OR7E83P	pseudo
OR7E35P	pseudo
HSP90AB2P	pseudo
LOC391636	pseudo
IGBP1P5	pseudo
KRT18P25	pseudo
RPL17P20	pseudo
RPS15AP17	pseudo
DPP3P1	pseudo
HNRNPA1P56	pseudo
IGBP1P4	pseudo
LOC391674	pseudo
RPL6P14	pseudo
EXOC7P1	pseudo
LYPLA1P2	pseudo
TECRP2	pseudo
ZSWIM5P3	pseudo
EEF1GP8	pseudo
RPS23P2	pseudo
KRT18P51	pseudo
RPS3AP18	pseudo
LOC391707	pseudo
LOC391710	pseudo
LOC391711	pseudo
LOC391713	pseudo
TSEN2P1	pseudo
RPL19P8	pseudo
RPL29P13	pseudo
CCT6P2	pseudo
LOC391741	pseudo
H3P18	pseudo
H3P21	pseudo
LOC391768	pseudo
LOC391771	pseudo
RPS4XP6	pseudo
LOC391798	pseudo
KRT18P45	pseudo
RBMX2P5	pseudo
POLD2P1	pseudo
LOC391813	pseudo
KRT18P42	pseudo
RPL23AP44	pseudo
KRT18P16	pseudo
RPL28P3	pseudo
RPS10P11	pseudo
ANKRD49P3	pseudo
RPL10AP10	pseudo
RPS15P6	pseudo
RPL7AP33	pseudo
RRBP1P1	pseudo
PSMC1P3	pseudo
OR9A3P	pseudo
OR2R1P	pseudo
OR2A13P	pseudo
LOC392145	pseudo
LOC392180	pseudo
RPL23AP96	pseudo
LOC392187	pseudo
RPL19P13	pseudo
OR7E158P	pseudo
RPL10AP11	pseudo
HSPA8P11	pseudo
KRT18P37	pseudo
CHCHD2P10	pseudo
PDCL3P1	pseudo
LOC392226	pseudo
REXO1L8P	pseudo
RPS26P6	pseudo
RPSAP48	pseudo
LOC392264	pseudo
CDK5P1	pseudo
LOC392266	pseudo
IMPDH1P6	pseudo
LOC392268	pseudo
RPL32P20	pseudo
GPS2P1	pseudo
RPS5P6	pseudo
PPIAP33	pseudo
IFNWP5	pseudo
CTAGE12P	pseudo
RPSAP13	pseudo
SLC25A5P8	pseudo
ASS1P12	pseudo
GLULP4	pseudo
OR13E1P	pseudo
PGAM1P2	pseudo
OR13C6P	pseudo
OR2S1P	pseudo
ATP5F1AP8	pseudo
LOC392334	pseudo
MYO5BP2	pseudo
CNN2P3	pseudo
BTF3P4	pseudo
PPIAP87	pseudo
RPS6P13	pseudo
BEND3P2	pseudo
KRT18P13	pseudo
GAPDHP26	pseudo
OR13D2P	pseudo
OR13C1P	pseudo
RPL31P43	pseudo
AHCYP2	pseudo
RPSAP14	pseudo
RPS5P8	pseudo
RPS27AP17	pseudo
NOLC1P1	pseudo
NPM1P9	pseudo
LOC392435	pseudo
LOC392436	pseudo
FTLP2	pseudo
SRSF2P1	pseudo
LOC392440	pseudo
BAG1P1	pseudo
RPL32P36	pseudo
RPL19P20	pseudo
PCNAP3	pseudo
CTNNBL1P1	pseudo
MDH1P1	pseudo
KRT8P17	pseudo
ATXN7L3P1	pseudo
GPR165P	pseudo
RHOG2P	pseudo
RPS6P26	pseudo
RPL26P36	pseudo
RPL6P29	pseudo
RAD21P1	pseudo
YWHAQP8	pseudo
KRT18P49	pseudo
RPS5P7	pseudo
RPL18AP15	pseudo
AKR1B1P8	pseudo
COBLP1	pseudo
FBLIM1P1	pseudo
RUVBL2P1	pseudo
TJAP1P1	pseudo
OR11N1P	pseudo
AGKP2	pseudo
HMGB3P31	pseudo
CROCCP1	pseudo
KRT8P6	pseudo
LOC392555	pseudo
RPL19P21	pseudo
OR3B1P	pseudo
TRAPPC2P7	pseudo
ZNF736P2Y	pseudo
PMS2P12	pseudo
RPS27P17	pseudo
OR7E7P	pseudo
RPS2P31	pseudo
LOC392787	pseudo
RPL12P10	pseudo
RPL18P4	pseudo
LDHAP1	pseudo
COL11A2P1	pseudo
FGF7P2	pseudo
GPR89P	pseudo
RPS10P1	pseudo
BRCA1P1	pseudo
LDHBP2	pseudo
SLC2A3P4	pseudo
SLC2AXP1	pseudo
TCEA1P2	pseudo
TIMM8AP1	pseudo
FAM32BP	pseudo
ARL2BPP1	pseudo
CAP1P2	pseudo
THAP12P3	pseudo
LOC399783	pseudo
NPM1P25	pseudo
DUX4L11	pseudo
OR7E117P	pseudo
TRIM51BP	pseudo
TUBAP2	pseudo
ST13P10	pseudo
KRT18P59	pseudo
HSPA8P5	pseudo
HADHAP2	pseudo
SUPT16HP1	pseudo
TCP1P3	pseudo
LOC400026	pseudo
LOC400036	pseudo
RPL26P32	pseudo
NSA2P2	pseudo
RPS4XP1	pseudo
SNX19P2	pseudo
DGKZP1	pseudo
SMARCE1P5	pseudo
RPSAP53	pseudo
RPS26P47	pseudo
LOC400174	pseudo
DPPA3P2	pseudo
YTHDF2P1	pseudo
LOC400347	pseudo
RPL5P3	pseudo
RPL12P35	pseudo
DNM1P9	pseudo
ADAMTS7P3	pseudo
DNM1P40	pseudo
TBC1D3P1	pseudo
RBM22P1	pseudo
TPMTP1	pseudo
RPS3AP49	pseudo
HSPA5P1	pseudo
HNRNPA1P43	pseudo
SDAD1P2	pseudo
RPS2P17	pseudo
OR7E102P	pseudo
SSBP3P2	pseudo
NF1P8	pseudo
CTAGE14P	pseudo
RPS15P4	pseudo
CAP1P1	pseudo
RPS25P6	pseudo
LOC401218	pseudo
EIF4HP1	pseudo
GTF2IRD2P1	pseudo
AZGP1P2	pseudo
OR7E96P	pseudo
RPS26P10	pseudo
SRRM1P1	pseudo
CDK2AP2P3	pseudo
DDX10P2	pseudo
RPSAP49	pseudo
OR7E109P	pseudo
AP2B1P1	pseudo
OR7E26P	pseudo
RPSAP10	pseudo
RPL7AP53	pseudo
GNAI2P2	pseudo
ST13P13	pseudo
OR51A8P	pseudo
OR51H2P	pseudo
OR56B3P	pseudo
EEF1A1P47	pseudo
FBLIM1P2	pseudo
OR5J1P	pseudo
OR5B1P	pseudo
OR4D8P	pseudo
LOC401703	pseudo
GLULP3	pseudo
EEF1A1P17	pseudo
OR5BK1P	pseudo
RPL6P25	pseudo
IPMKP1	pseudo
OR11K2P	pseudo
SMARCE1P3	pseudo
LOC401767	pseudo
LOC401770	pseudo
LOC401777	pseudo
LOC401805	pseudo
RPS10P22	pseudo
FDPSP9	pseudo
NIFKP1	pseudo
MSLNL	pseudo
RPL10AP12	pseudo
LOC401864	pseudo
RPL7AP63	pseudo
LOC401875	pseudo
RPS15P9	pseudo
OR10B1P	pseudo
RPL23AP2	pseudo
RPL29P33	pseudo
LOC401913	pseudo
CTBP2P7	pseudo
LOC401957	pseudo
VDAC2P3	pseudo
GAPDHP27	pseudo
NBPF17P	pseudo
OR10J6P	pseudo
RPS2P10	pseudo
RPS3AP10	pseudo
FDPSP8	pseudo
AKR1B1P1	pseudo
BPIFB9P	pseudo
RPS17P16	pseudo
RPS16P2	pseudo
FBXL12P1	pseudo
OR7E46P	pseudo
AHCYP3	pseudo
RPL22P11	pseudo
HNRNPA1P39	pseudo
PKP4P1	pseudo
RPL23P5	pseudo
RPSAP32	pseudo
HSPA8P18	pseudo
OR7E121P	pseudo
KRT8P25	pseudo
HSPA8P9	pseudo
B3GAT3P1	pseudo
RPL28P1	pseudo
RPL8P4	pseudo
RPL7L1P8	pseudo
NDUFB4P12	pseudo
PIMREGP2	pseudo
RAC1P5	pseudo
RPS12P8	pseudo
NOL8P1	pseudo
LOC402192	pseudo
RPL5P11	pseudo
PPIAP77	pseudo
RPL13AP13	pseudo
HNRNPH1P3	pseudo
YTHDF1P1	pseudo
LOC402221	pseudo
DDX18P4	pseudo
CCT5P1	pseudo
LOC402229	pseudo
LOC402230	pseudo
OR1X1P	pseudo
OR1X5P	pseudo
OR10AH1P	pseudo
OR7E59P	pseudo
VN1R37P	pseudo
LOC402279	pseudo
RPS3AP21	pseudo
LOC402329	pseudo
OR7E160P	pseudo
RPL13AP18	pseudo
KHSRPP1	pseudo
NOP56P2	pseudo
OR13D3P	pseudo
YBX1P6	pseudo
IMPDH1P2	pseudo
PKMP2	pseudo
EEF1A1P30	pseudo
TUBB4AP1	pseudo
OR13K1P	pseudo
NT5DC1P2	pseudo
KRT8P8	pseudo
SLC29A4P1	pseudo
HNRNPA1P8	pseudo
LOC402634	pseudo
LOC402641	pseudo
TPM3P4	pseudo
PPIAP80	pseudo
NDUFAF4P2	pseudo
MARK2P10	pseudo
RPL15P11	pseudo
LOC402715	pseudo
RPL32P17	pseudo
OR7E157P	pseudo
OR10AE3P	pseudo
OR10AK1P	pseudo
OR10V7P	pseudo
OR11J5P	pseudo
OR11Q1P	pseudo
OR13Z1P	pseudo
OR13Z2P	pseudo
OR13Z3P	pseudo
OR1AC1P	pseudo
OR1M4P	pseudo
OR2A41P	pseudo
OR2AO1P	pseudo
OR2AS2P	pseudo
OR2BH1P	pseudo
OR2T32P	pseudo
OR2X1P	pseudo
OR4A41P	pseudo
OR4A42P	pseudo
OR4A44P	pseudo
OR4A45P	pseudo
OR4A46P	pseudo
OR4A48P	pseudo
OR4A49P	pseudo
OR4A50P	pseudo
OR4C48P	pseudo
OR4C49P	pseudo
OR4G11P	pseudo
OR4X7P	pseudo
OR51AB1P	pseudo
OR51B8P	pseudo
OR5AC4P	pseudo
OR5AO1P	pseudo
OR9S24P	pseudo
OR5J7P	pseudo
OR6C64P	pseudo
OR6C66P	pseudo
OR6C69P	pseudo
OR6C72P	pseudo
OR6C73P	pseudo
OR6R2P	pseudo
OR7D11P	pseudo
OR7E154P	pseudo
OR7E155P	pseudo
OR7E159P	pseudo
OR7G15P	pseudo
OR7H2P	pseudo
OR8A3P	pseudo
OR8I4P	pseudo
OR8S21P	pseudo
OR8X1P	pseudo
TRIM26BP	pseudo
MTCO3P1	pseudo
PPIHP2	pseudo
UGT1A13P	pseudo
COX8BP	pseudo
RWDD1P1	pseudo
NANOGP1	pseudo
GNRHR2P1	pseudo
FABP5P4	pseudo
SPATA31B1P	pseudo
FXYD6P3	pseudo
MARCKSP1	pseudo
MAGEA7P	pseudo
NANOGP7	pseudo
NANOGP2	pseudo
NANOGP4	pseudo
NANOGP5	pseudo
NANOGP6	pseudo
NANOGP11	pseudo
SNRPEP2	pseudo
BANF1P2	pseudo
NHP2P1	pseudo
GLUD1P6	pseudo
BMS1P3	pseudo
RPS27P1	pseudo
RPS15AP5	pseudo
RPSAP6	pseudo
VKORC1P1	pseudo
VKORC1P2	pseudo
TRAPPC2P8	pseudo
TRAPPC2P10	pseudo
TRAPPC2P9	pseudo
ACTG1P11	pseudo
ART2P	pseudo
CD46P1	pseudo
MEF2AP1	pseudo
MICD	pseudo
MICE	pseudo
ATP5F1EP2	pseudo
ASLP1	pseudo
MRE11P1	pseudo
IL9RP2	pseudo
PPIAP31	pseudo
RPL7P37	pseudo
IGKV1ORY-1	pseudo
RPS3AP5	pseudo
DUX4L10	pseudo
DUX4L12	pseudo
DUX4L15	pseudo
RPL23AP65	pseudo
PGAM1P8	pseudo
RPS12P22	pseudo
LOC440059	pseudo
TRIM64EP	pseudo
PPIAP43	pseudo
RPS6P1	pseudo
HNRNPA1P30	pseudo
TARDBPP2	pseudo
OR11H13P	pseudo
RPL12P6	pseudo
LOC440180	pseudo
LOC440181	pseudo
DNM1P44	pseudo
HERC2P8	pseudo
RAB43P1	pseudo
HNRNPA1P16	pseudo
UBE2SP2	pseudo
RPS2P27	pseudo
SLC16A6P1	pseudo
RPL21P128	pseudo
LOC440489	pseudo
CSP3	pseudo
PRR13P5	pseudo
FAM131C2P	pseudo
RPL21P29	pseudo
NPM1P39	pseudo
RPL6P1	pseudo
RPS2P8	pseudo
EEF1A1P11	pseudo
HSD3BP2	pseudo
RPS7P3	pseudo
RPL35P1	pseudo
LOC440792	pseudo
CA15P2	pseudo
NPM1P32	pseudo
YWHAEP5	pseudo
NFYBP1	pseudo
RPS3P3	pseudo
RPS20P14	pseudo
RPS2P21	pseudo
HNRNPA3P13	pseudo
EEF1A1P9	pseudo
RPL7AP30	pseudo
PTGES3P3	pseudo
HSP90AA6P	pseudo
DUX4L4	pseudo
GUSBP8	pseudo
RPL26P19	pseudo
RPLP0P9	pseudo
ARPC3P5	pseudo
IMPDH1P9	pseudo
KRT18P38	pseudo
RPL7AP34	pseudo
KRT19P1	pseudo
CNN2P9	pseudo
KRT8P20	pseudo
LOC441228	pseudo
NMD3P1	pseudo
LOC441241	pseudo
RPL35P5	pseudo
PMS2P13	pseudo
FDPSP7	pseudo
FAM90A4P	pseudo
FAM90A13P	pseudo
FAM90A5P	pseudo
LOC441320	pseudo
FAM90A11P	pseudo
FAM90A24P	pseudo
REXO1L3P	pseudo
REXO1L6P	pseudo
RPS26P35	pseudo
RPS26P3	pseudo
RBMXP2	pseudo
RAB1C	pseudo
FKBP4P7	pseudo
ADGRF5P2	pseudo
MYO5BP1	pseudo
RPL7AP46	pseudo
MYO5BP3	pseudo
GPX1P1	pseudo
HAUS1P2	pseudo
METTL1P1	pseudo
TFDP1P2	pseudo
STIP1P3	pseudo
MFN1P1	pseudo
RPL26P37	pseudo
BTBD7P1	pseudo
RPS4XP11	pseudo
DUSP8P1	pseudo
GAPDHP28	pseudo
SSU72P4	pseudo
MRGPRX7P	pseudo
YWHAZP9	pseudo
FTLP7	pseudo
BRI3P2	pseudo
RPL13AP22	pseudo
RPL13AP23	pseudo
RPL7AP9	pseudo
LOC441644	pseudo
SMPD4P2	pseudo
TET1P1	pseudo
LOC441711	pseudo
LOC441722	pseudo
RPL28P4	pseudo
RPL36AP45	pseudo
GOLGA8VP	pseudo
RPS16P7	pseudo
LOC441750	pseudo
LOC441768	pseudo
MT1CP	pseudo
RPS4Y1P1	pseudo
RPL18P13	pseudo
RPL23AP76	pseudo
ACTG1P24	pseudo
LOC441784	pseudo
HMGB3P27	pseudo
LOC441806	pseudo
ZNF209P	pseudo
MSRB1P1	pseudo
LOC441862	pseudo
PRAMEF30P	pseudo
RPS16P1	pseudo
RPS4XP4	pseudo
EEF1A1P46	pseudo
LOC441887	pseudo
WDR82P2	pseudo
GAPDHP29	pseudo
RPL7P8	pseudo
RPS15AP9	pseudo
VPS25P1	pseudo
HSD3BP3	pseudo
SSBL4P	pseudo
RPL6P31	pseudo
LOC441914	pseudo
SLC25A38P1	pseudo
VN1R17P	pseudo
LIN28AP3	pseudo
FEM1AP1	pseudo
GXYLT1P2	pseudo
LOC441996	pseudo
ASNSP2	pseudo
NPM1P48	pseudo
LDHAP3	pseudo
IFITM3P9	pseudo
LOC442041	pseudo
POLR2DP1	pseudo
RPA3P1	pseudo
SAP18P2	pseudo
PIMREGP1	pseudo
LOC442064	pseudo
KRT8P18	pseudo
HSP90AB5P	pseudo
RPL10P7	pseudo
LOC442087	pseudo
ACTG1P23	pseudo
MTHFD2P7	pseudo
OR7E162P	pseudo
OR7E86P	pseudo
OR7E85P	pseudo
RPL22P13	pseudo
SERBP1P5	pseudo
LOC442113	pseudo
KRT19P3	pseudo
ALG3P1	pseudo
SOX30P1	pseudo
PSMC1P11	pseudo
LOC442155	pseudo
PKMP5	pseudo
HNRNPLP1	pseudo
RPS26P29	pseudo
RPL21P62	pseudo
LOC442161	pseudo
RPS4XP7	pseudo
DDX18P3	pseudo
ASS1P1	pseudo
RPL10P2	pseudo
LOC442172	pseudo
RPLP2P1	pseudo
OR1F12P	pseudo
RPSAP2	pseudo
OR2P1P	pseudo
OR2J4P	pseudo
OR2H4P	pseudo
OR2B4P	pseudo
DDX6P1	pseudo
RPS17P1	pseudo
MYL12BP3	pseudo
KRT18P9	pseudo
GPR166P	pseudo
TUBBP9	pseudo
EEF1A1P42	pseudo
RPS17P5	pseudo
RPL31P28	pseudo
RPL31P33	pseudo
RCC2P7	pseudo
LOC442225	pseudo
EEF1B2P5	pseudo
GAPDHP63	pseudo
RPL17P25	pseudo
SMARCE1P2	pseudo
RCN1P1	pseudo
KRT18P50	pseudo
RPS7P8	pseudo
PRDX2P4	pseudo
ZPR1P1	pseudo
RPL7P28	pseudo
LOC442244	pseudo
KRT18P65	pseudo
KRT18P22	pseudo
NEPNP	pseudo
SLC25A5P7	pseudo
PPP1R14BP5	pseudo
RPS4XP9	pseudo
EEF1DP5	pseudo
RPL23AP46	pseudo
GAPDHP73	pseudo
LOC442263	pseudo
YAP1P1	pseudo
CCT7P1	pseudo
RPS12P11	pseudo
TUBB4BP7	pseudo
LOC442272	pseudo
NHP2P2	pseudo
PSMC1P2	pseudo
LOC442292	pseudo
LOC442293	pseudo
FTLP15	pseudo
TUBBP6	pseudo
IFITM3P4	pseudo
SAPCD2P2	pseudo
SAPCD2P4	pseudo
SAPCD2P1	pseudo
EEF1DP4	pseudo
RPL31P38	pseudo
ARF1P1	pseudo
IRS3P	pseudo
LOC442382	pseudo
VENTXP5	pseudo
IFITM3P8	pseudo
ARF1P3	pseudo
KRT18P66	pseudo
KRT18P36	pseudo
ATP5F1AP7	pseudo
ATP5F1AP1	pseudo
RPS2P34	pseudo
LOC442427	pseudo
EEF1DP2	pseudo
RPL14P5	pseudo
LOC442443	pseudo
LOC442445	pseudo
UBTFL11	pseudo
CLIC4P3	pseudo
KRT8P27	pseudo
XRCC6P5	pseudo
PPIAP89	pseudo
SAGE4P	pseudo
HSFY3P	pseudo
OFD1P16Y	pseudo
ZNF736P1Y	pseudo
LOC442517	pseudo
SLC25A5P5	pseudo
LOC442603	pseudo
RPL23P7	pseudo
RPL7AP38	pseudo
HMGB3P20	pseudo
NECAP1P1	pseudo
TUBG1P	pseudo
CICP8	pseudo
MTHFD2P5	pseudo
EEF1A1P28	pseudo
RPL7AP40	pseudo
PPIAP82	pseudo
RPL27P11	pseudo
RPS17P12	pseudo
PTMAP10	pseudo
ST13P17	pseudo
RAC1P2	pseudo
TECRP1	pseudo
PRYP1	pseudo
PRYP2	pseudo
PRYP3	pseudo
PRYP4	pseudo
ATP5MFP3	pseudo
ACTBP10	pseudo
RPS26P9	pseudo
ASS1P2	pseudo
MSNP1	pseudo
TAS2R6P	pseudo
TAS2R67P	pseudo
ASS1P4	pseudo
P2RY10BP	pseudo
SF3A3P2	pseudo
ASS1P5	pseudo
LCEP1	pseudo
LCEP2	pseudo
LCEP4	pseudo
LCEP3	pseudo
PHF5CP	pseudo
PHF5GP	pseudo
PHF5DP	pseudo
PHF5EP	pseudo
PHF5FP	pseudo
PHF5HP	pseudo
MT2P1	pseudo
ASS1P6	pseudo
MTHFD1P1	pseudo
ASS1P8	pseudo
MTL3P	pseudo
ASS1P9	pseudo
ASS1P10	pseudo
MTX1P1	pseudo
ASS1P14	pseudo
MYCLP1	pseudo
ATF4P1	pseudo
NDUFA5P1	pseudo
NDUFV2P1	pseudo
HDGFP1	pseudo
SGCEP1	pseudo
SUMO1P2	pseudo
SUMO1P5	pseudo
GIMAP3P	pseudo
NF1P3	pseudo
NF1P5	pseudo
ATP1B3P1	pseudo
ATP1B1P1	pseudo
NPM1P1	pseudo
NPM1P2	pseudo
NPM1P3	pseudo
NPM1P5	pseudo
NPM1P6	pseudo
NTF6A	pseudo
NTF6B	pseudo
NTF6G	pseudo
RAC1P3	pseudo
HCG13P	pseudo
TUBBP4	pseudo
ZNF603P	pseudo
ZNF601P	pseudo
POLR2LP1	pseudo
MT1P1	pseudo
PHB1P19	pseudo
COILP2	pseudo
OATP1	pseudo
TBCAP1	pseudo
TBCAP2	pseudo
TWF1P2	pseudo
ODCP	pseudo
LOC503540	pseudo
BTF3P9	pseudo
ARGFXP1	pseudo
TAAR7P	pseudo
TAAR4P	pseudo
TPRX1P1	pseudo
DUXAP1	pseudo
